"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Lucas Gilbreath - Slider","Slider",81.8,7.16171206225681,-1.77011673151751,2439,316.389105058366,29.8166259168704
" Sam Hentges - Slider","Slider",86.1,3.36239202657807,2.82976744186047,2190.72425249169,254.63122923588,25.4439518291718
" Brett Martin - Slider","Slider",87.6,2.02346666666667,6.06506666666667,2227.6,181.706666666667,25.4292237442922
" David Peterson - Slider","Slider",82.1,5.30759124087591,0.028029197080292,2232.4197080292,313.109489051095,27.1914702561413
" Tanner Scott - Slider","Slider",88.5,5.6535593220339,-1.67073446327684,2666.38041431262,273.032015065913,30.12859225212
" Justus Sheffield - Slider","Slider",81.7,7.47358974358974,-2.75589743589744,2570.01709401709,298.378205128205,31.4567575767086
" Justin Steele - Slider","Slider",83,12.7289440993789,-2.91652173913043,2763.90683229814,304.459627329193,33.300082316845
" Josh Taylor - Slider","Slider",87.2,5.17430894308943,4.31219512195122,2278.40379403794,222.425474254743,26.1284838765819
" Tim Hill - Slider","Slider",84.8,-2.64,3.87583333333333,2125.40972222222,137.534722222222,25.06379389413
" Hyeon-Jong Yang - Slider","Slider",80.5,4.86617647058824,-1.00411764705882,2388.95588235294,266.154411764706,29.6764705882353
" Logan Allen - Slider","Slider",81.7,12.9934782608696,-0.657826086956522,2537.22826086957,304.891304347826,31.0554254696397
" Shane McClanahan - Slider","Slider",89.2,3.81910791366907,1.97421582733813,2400.61294964029,225.886330935252,26.9127012291512
" Bailey Falter - Slider","Slider",84.5,3.94697674418605,5.51906976744186,1873.44186046512,205.550387596899,22.1709095913032
" Daniel Lynch - Slider","Slider",85.1,0.301798365122616,1.01950953678474,2053.09264305177,201.514986376022,24.1256479794568
" Patrick Sandoval - Slider","Slider",85.4,7.11870967741936,0.425322580645161,2618.03629032258,281.786290322581,30.6561626501473
" Braxton Garrett - Slider","Slider",82.6,5.54075187969925,-3.82195488721805,2330.84210526316,325.601503759398,28.2184274244934
" Kyle Muller - Slider","Slider",86.6,0.707341772151899,3.99392405063291,2092.94092827004,144.164556962025,24.1679091024254
" John King - Slider","Slider",79.5,7.25557894736842,-4.656,2453.70526315789,318.368421052632,30.8642171466402
" Bruce Zimmermann - Slider","Slider",86.1,-1.25209756097561,2.98946341463415,2463.69268292683,119.624390243902,28.6143168748761
" Keegan Akin - Slider","Slider",84.2,4.46720930232558,3.22918604651163,2215.18604651163,219.651162790698,26.3086228801856
" Tarik Skubal - Slider","Slider",86.5,1.84605851979346,4.00172117039587,2063.09294320138,178.602409638554,23.8507854705361
" Trevor Rogers - Slider","Slider",81.8,1.74782608695652,3.54372670807453,2114.77639751553,193.645962732919,25.8530121945664
" Zac Lowther - Slider","Slider",81.1,12.6912,-3.3952,2630.37333333333,310.746666666667,32.4337032470201
" Aaron Ashby - Slider","Slider",83.7,9.80857142857143,-3.64457142857143,2558.05714285714,327.990476190476,30.5622119815668
" Garrett Crochet - Slider","Slider",85.2,12.21,0.602727272727273,2253.13636363636,285.757575757576,26.4452624839949
