"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Jon Lester - Changeup","Changeup",81.3,-10.8908333333333,6.74388888888889,1737.19907407407,149.391203703704,21.367762288734
" Tony Watson - Changeup","Changeup",85.9,-19.8567971530249,7.15729537366548,2351.08185053381,105.818505338078,27.3699866185542
" Wade LeBlanc - Changeup","Changeup",79.5,-13.9840909090909,7.06090909090909,1497.97727272727,122.539772727273,18.8424814179531
" David Price - Changeup","Changeup",85.5,-14.6839322033898,5.59972881355932,1677.23728813559,110.4,19.6168103875508
" J.A. Happ - Changeup","Changeup",86.1,-13.9393188854489,8.86476780185759,1657.09907120743,129.916408668731,19.2462145320259
" Brett Anderson - Changeup","Changeup",82.2,-13.8469002695418,7.3688409703504,1435.21293800539,132.44474393531,17.4600114112578
" Wade Miley - Changeup","Changeup",81.9,-14.7536298421808,6.77457675753228,1807.06886657102,132.055954088953,22.0643329251651
" JosA(C) Quintana - Changeup","Changeup",86.7,-10.9166850828729,8.25149171270718,1288.99447513812,133.453038674033,14.8672949842921
" JosA(C) AÅlvarez - Changeup","Changeup",81.2,-14.384,4.324,1546.50740740741,113.62962962963,19.0456577266922
" Mike Minor - Changeup","Changeup",85.2,-16.8049027237354,11.6551750972763,2237.43774319066,131.142023346303,26.2610063754772
" HA(C)ctor Santiago - Changeup","Changeup",81.4,-15.6336,8.71872,1904.104,107.896,23.391941031941
" Derek Holland - Changeup","Changeup",85.1,-12.3303703703704,14.5585185185185,2080.65432098765,136.987654320988,24.4495219857539
" Madison Bumgarner - Changeup","Changeup",83.8,-12.7961797752809,7.12449438202247,1434.43820224719,121.741573033708,17.1174009814701
" Danny Duffy - Changeup","Changeup",85.2,-15.3994838709677,12.6843870967742,2292.56129032258,127.309677419355,26.9079963652885
" T.J. McFarland - Changeup","Changeup",82.1,-15.50688,2.0304,1633.8,97.72,19.9001218026797
" Matt Moore - Changeup","Changeup",82.5,-16.6600829875519,7.23336099585062,1839.96680497925,110.817427385892,22.3026279391425
" Chris Sale - Changeup","Changeup",86.8,-18.3774834437086,1.73960264900662,2024.05298013245,98.9205298013245,23.3185827204199
" MartA-n PA(C)rez - Changeup","Changeup",84.8,-14.7336585365854,9.51618625277162,1695.91130820399,128.044345898004,19.9989541061791
" Tyler Anderson - Changeup","Changeup",80.9,-12.948,13.6393125,1835.021875,128.1796875,22.6825942521632
" Sean Nolin - Changeup","Changeup",80.5,-15.4973493975904,8.63855421686747,1694.69879518072,128.506024096386,21.0521589463444
" Kwang Hyun Kim - Changeup","Changeup",80.4,-11.248,12.9211428571429,1603.66666666667,154.342857142857,19.9461028192371
" Hyun Jin Ryu - Changeup","Changeup",79.9,-14.0345614035088,6.74947368421053,1510.85233918129,115.100877192982,18.9092908533327
" Joely RodrA-guez - Changeup","Changeup",88.4,-11.1984507042254,0.338450704225352,1121.54929577465,102.978873239437,12.68720922822
" Matthew Boyd - Changeup","Changeup",79.9,-16.2247552447552,5.99370629370629,1857.85314685315,125.458041958042,23.2522296226927
" Andrew Heaney - Changeup","Changeup",83.8,-17.2471921182266,7.61379310344828,2035.2315270936,116.167487684729,24.2867723996849
" Aaron Loup - Changeup","Changeup",79.9,-17.3716666666667,-2.655,1876.52777777778,81.9305555555556,23.4859546655542
" Steven Matz - Changeup","Changeup",85.1,-15.9401337792642,3.26789297658863,2259.88963210702,99.633779264214,26.5556948543716
" Dallas Keuchel - Changeup","Changeup",79.6,-14.727188703466,5.2000513478819,1629.92682926829,128.382541720154,20.4764677043755
" Joe Mantiply - Changeup","Changeup",83.4,-17.0547368421053,1.55894736842105,1697.42105263158,90.3771929824561,20.3527704152467
" Yusei Kikuchi - Changeup","Changeup",86.2,-10.6478810408922,5.36743494423792,1452.02602230483,135.245353159851,16.8448494466918
" Alex Claudio - Changeup","Changeup",72.7,-18.730985915493,0.32112676056338,1885.78169014085,77.6901408450704,25.93922544898
" Caleb Smith - Changeup","Changeup",82.1,-13.9263157894737,14.2093421052632,2001.99013157895,128.371710526316,24.3847762677095
" Eduardo Rodriguez - Changeup","Changeup",85.4,-16.7167346938776,6.49676609105181,1884.26059654631,128.199372056515,22.0639414115493
" Wandy Peralta - Changeup","Changeup",87.8,-17.21056,5.90784,2184.14933333333,125.013333333333,24.8764160971906
" Marco Gonzales - Changeup","Changeup",79.3,-16.6147096774194,10.1749677419355,2183.80215053763,114.533333333333,27.5384886574733
" Daniel Norris - Changeup","Changeup",86.9,-12.5680546075085,-1.32163822525597,1439.57337883959,111.249146757679,16.5658616667387
" Austin Gomber - Changeup","Changeup",83.1,-9.93553072625698,11.3027932960894,1654.72625698324,123.234636871508,19.9124699997983
" Blake Snell - Changeup","Changeup",88.3,-12.2451282051282,10.9015384615385,1736.46153846154,137.461538461538,19.6654760867671
" Jeffrey Springs - Changeup","Changeup",84,-12.5529186602871,11.1399043062201,1475.85167464115,125.291866028708,17.569662793347
" JarlA-n GarcA-a - Changeup","Changeup",85.2,-17.2543548387097,9.20370967741935,2149.40725806452,118.298387096774,25.2277847190671
" Carlos RodA≥n - Changeup","Changeup",85.2,-13.4997818181818,11.6064,1673.18545454545,123.665454545455,19.6383269312847
" Anthony Banda - Changeup","Changeup",86.2,-14.9730396475771,6.33303964757709,1780.11453744493,113.066079295154,20.6509807128183
" Kyle Freeland - Changeup","Changeup",85.8,-10.9137037037037,7.31740740740741,1542.66358024691,135.29012345679,17.9797620075398
