"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Adam Wainwright - Cutter","Cutter",84.9,-6.35947674418605,6.45767441860465,2407.50436046512,158.90988372093,28.3569418193771
" Yusmeiro Petit - Cutter","Cutter",84.5,1.11130434782609,17.1377075098814,2135.57312252964,191.656126482213,25.2730547044928
" Kenley Jansen - Cutter","Cutter",92.5,-7.41866666666667,17.331619047619,2676.55079365079,166.085714285714,28.9356842556843
" Jesse Chavez - Cutter","Cutter",89.1,1.32990825688073,12.5218348623853,2247.45412844037,210.770642201835,25.2239520588144
" Corey Kluber - Cutter","Cutter",87.6,-3.76099173553719,7.46512396694215,2453.87878787879,181.484848484848,28.0123149301232
" Charlie Morton - Cutter","Cutter",87.5,-2.47265625,3.7828125,2425.23046875,168.78125,27.7169196428571
" Wade Davis - Cutter","Cutter",88.6,-4.96740740740741,6.41135802469136,2685.45679012346,166.897119341564,30.3098960510548
" Blake Parker - Cutter","Cutter",88.9,-3.66987341772152,9.76101265822785,2075.49367088608,185.227848101266,23.3463854992809
" Max Scherzer - Cutter","Cutter",90.2,1.04551724137931,8.95402298850575,2475.09578544061,213.697318007663,27.4400863130888
" Mark Melancon - Cutter","Cutter",92,-0.939209726443769,10.5182370820669,2255.30547112462,188.682370820669,24.5141899035285
" Chris Martin - Cutter","Cutter",90.9,-2.75609756097561,5.31707317073171,2077.35772357724,191.09756097561,22.8532202813777
" Lance Lynn - Cutter","Cutter",88.7,-2.7258,4.83105,2538.05375,171.32625,28.6139092446449
" Josh Tomlin - Cutter","Cutter",86,-3.46488188976378,10.7168503937008,2556.90026246719,188.215223097113,29.7313984007813
" Craig Stammen - Cutter","Cutter",89.1,-0.418546712802768,9.98657439446367,2292.87543252595,197.439446366782,25.7337310047806
" Kyle Gibson - Cutter","Cutter",89.5,-1.69990654205607,8.11626168224299,2365.91588785047,195.469626168224,26.4348143893907
" Trevor Cahill - Cutter","Cutter",85.2,0.352195121951219,5.89560975609756,2210.82113821138,228.121951219512,25.9486049085843
" Chase Anderson - Cutter","Cutter",86.6,-3.87832460732984,8.0544502617801,2293.85340314136,172.329842931937,26.487914585928
" Yu Darvish - Cutter","Cutter",86.6,-4.93851063829787,1.92791489361702,2773.68936170213,118.906382978723,32.0287455161909
" Alex ColomA(C) - Cutter","Cutter",89.5,-2.44494208494209,7.35891891891892,2148.20334620335,185.114543114543,24.0022720246184
" Merrill Kelly - Cutter","Cutter",90.9,1.62702702702703,12.8064864864865,2320.48948948949,212.078078078078,25.5279371781022
" Brandon Workman - Cutter","Cutter",87,-1.55830985915493,6.22140845070423,2082.84507042254,171.661971830986,23.9407479358912
" Matt Andriese - Cutter","Cutter",85.8,-2.43627906976744,3.05023255813953,2438.6976744186,152.720930232558,28.4230498183987
" Shawn Armstrong - Cutter","Cutter",89.2,-7.42170403587444,4.54762331838565,2660.77578475336,140.2466367713,29.8293249411812
" Tyler Chatwood - Cutter","Cutter",88.9,-4.79271028037383,0.590467289719626,2713.46261682243,119.593457943925,30.5226391093637
" Nathan Eovaldi - Cutter","Cutter",92.5,-0.509757412398922,11.5833962264151,2281.88409703504,196.88948787062,24.6690172652437
" Sonny Gray - Cutter","Cutter",83.9,-5.50862068965517,-3.32379310344828,2584,74.7672413793103,30.7985697258641
" Collin McHugh - Cutter","Cutter",87.5,-2.73801801801802,7.68324324324324,2503.04504504504,191.432432432432,28.6062290862291
" Jake Odorizzi - Cutter","Cutter",86.8,-2.89881081081081,10.5820540540541,2057.6,177.681081081081,23.705069124424
" Bryan Shaw - Cutter","Cutter",92.8,-4.6553007518797,6.38390977443609,2403.88721804511,170.27537593985,25.9039570910034
" Trevor Bauer - Cutter","Cutter",85.3,-5.11161290322581,0.462258064516129,2872.3252688172,125.725806451613,33.6732153436952
" Marcus Stroman - Cutter","Cutter",89.9,-2.00755980861244,4.87751196172249,2591.91866028708,176.983253588517,28.8311308152067
" Chi Chi GonzA!lez - Cutter","Cutter",87.8,-2.52309677419355,4.40129032258065,2521.75483870968,157.541935483871,28.7215813064884
" Adam Plutko - Cutter","Cutter",87.7,-2.85341317365269,10.1597604790419,2382.68862275449,179.802395209581,27.1686273974286
" Carlos MartA-nez - Cutter","Cutter",90.6,1.40779411764706,9.15176470588235,2171.29044117647,217.393382352941,23.9656781586807
" Wander Suero - Cutter","Cutter",92,-1.63468531468531,13.6718181818182,2522.53671328671,194.968531468531,27.4188773183338
" Mike Mayers - Cutter","Cutter",91.2,1.26788203753351,11.8066487935657,2323.71045576408,206.793565683646,25.4792813132026
" Daniel Ponce de Leon - Cutter","Cutter",89.2,-0.470769230769231,11.0824615384615,2255.89230769231,200.261538461538,25.2902725077613
" Casey Sadler - Cutter","Cutter",88.2,-3.71593220338983,5.35118644067797,2513.30508474576,171.690677966102,28.4955225027864
" Blake Treinen - Cutter","Cutter",93.3,-0.343734939759036,8.26807228915663,2480.02710843374,218.25,26.5812123090432
" Dan Winkler - Cutter","Cutter",91.2,-0.552595419847328,12.2713740458015,2551.57251908397,197.019083969466,27.9777688496049
" Jakob Junis - Cutter","Cutter",88.8,-1.04777777777778,8.34111111111111,2303.32407407407,209.5,25.9383341675008
" Luke Weaver - Cutter","Cutter",87.4,-3.45176470588235,10.0411764705882,2384.08823529412,184.455882352941,27.2778974289945
" Chris Bassitt - Cutter","Cutter",88.8,-0.747522935779817,9.41201834862385,2221.25688073394,196.802752293578,25.0141540623192
