"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Ross Detwiler - Curveball","Curveball",77.3,5.74941176470588,-7.45764705882353,2047.88235294118,329.691176470588,26.4926565710372
" Rich Hill - Curveball","Curveball",71.4,20.0723619909502,-10.4027511312217,2697.62171945701,304.513122171946,37.7818167991178
" Sean Doolittle - Curveball","Curveball",79.7,7.55384615384615,0.946153846153846,2382.80769230769,261.602564102564,29.8972106939485
" Jon Lester - Curveball","Curveball",72.6,10.2507462686567,-5.75582089552239,2437.27860696517,304.069651741294,33.5713306744514
" Wade LeBlanc - Curveball","Curveball",73.3,12.6055813953488,-5.66093023255814,2320.74418604651,313.395348837209,31.6609029474285
" Lucas Luetge - Curveball","Curveball",74.5,12.3644444444444,-15.407619047619,2657.55555555556,325.354497354497,35.6718866517524
" Clayton Kershaw - Curveball","Curveball",74.2,4.78285714285714,-15.2835164835165,2535.46886446886,335.919413919414,34.170739413327
" José Quintana - Curveball","Curveball",78.8,10.2065454545455,-5.11890909090909,2250.84242424242,304.536363636364,28.5639901553607
" Madison Bumgarner - Curveball","Curveball",77.8,10.1454325955734,-2.77424547283702,2462.13883299799,294.273641851107,31.6470287017736
" Danny Duffy - Curveball","Curveball",77.3,7.42238532110092,-15.9137614678899,2483.07339449541,341.302752293578,32.1225536157233
" Will Smith - Curveball","Curveball",77.7,8.76755905511811,-7.47685039370079,2077.92125984252,328.070866141732,26.7428733570466
" Martín Pérez - Curveball","Curveball",78.7,5.0484076433121,-5.23872611464968,2458.84076433121,316.87898089172,31.2432117449963
" Danny Coulombe - Curveball","Curveball",78.4,7.06534351145038,-16.9117557251908,2466.40458015267,332.022900763359,31.4592420937841
" Sean Nolin - Curveball","Curveball",73.6,9.82285714285714,-11.844,1763.27142857143,317.8,23.9574922360248
" Kwang Hyun Kim - Curveball","Curveball",69.6,6.03721518987342,-9.33341772151899,2141.83544303797,316.512658227848,30.7734977447985
" Hyun Jin Ryu - Curveball","Curveball",73.9,11.7315976331361,-13.5575147928994,2511.84615384615,319.494082840237,33.9897991048194
" Brooks Raley - Curveball","Curveball",79,15.7740540540541,-6.31027027027027,2954.4954954955,297.774774774775,37.3986771581708
" Matthew Boyd - Curveball","Curveball",73.4,12.540618556701,-15.8325773195876,2553.49484536082,325.835051546392,34.7887581111829
" Andrew Heaney - Curveball","Curveball",79.4,7.00055009823183,-3.20510805500982,2571.02946954813,321.774066797642,32.3807237978354
" Aaron Loup - Curveball","Curveball",75.6,19.3483636363636,1.45527272727273,2473.05454545455,293.472727272727,32.7123617123617
" Steven Matz - Curveball","Curveball",77.6,13.2717176470588,-9.1296,2335.75764705882,320.816470588235,30.0999696785931
" Joe Mantiply - Curveball","Curveball",80.8,7.59225806451613,-3.24516129032258,2352.39784946237,330.172043010753,29.1138347705738
" Caleb Thielbar - Curveball","Curveball",71.8,9.79,-16.4486666666667,2381.71111111111,334.327777777778,33.1714639430517
" Caleb Smith - Curveball","Curveball",77.9,6.75307692307692,-6.05846153846154,2599.30128205128,311.166666666667,33.3671538132385
" Drew Smyly - Curveball","Curveball",78.9,-2.94782608695652,-0.167491638795987,2095.80602006689,46.4392419175028,26.5628139425461
