"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Cristian Javier - 4-Seam Fastball","4-Seam Fastball",93.5,7.90446124763705,17.9758412098299,2340.61247637051,203.148393194707,25.0332885173317
" Jose Urquidy - 4-Seam Fastball","4-Seam Fastball",92.5,7.83174107142857,19.36875,2212.81696428571,204.747767857143,23.9223455598456
" Ryan Helsley - 4-Seam Fastball","4-Seam Fastball",97.4,3.57255605381166,16.9746188340807,2524.51121076233,197.618834080717,25.9190062706605
" Kyle Keller - 4-Seam Fastball","4-Seam Fastball",94.5,7.23471074380165,17.3953719008264,2308.26446280992,206.31955922865,24.4260789715335
" Dean Kremer - 4-Seam Fastball","4-Seam Fastball",92.6,9.36613138686131,17.6750364963504,2308.08941605839,211.01094890511,24.9253716636976
" Luis Oviedo - 4-Seam Fastball","4-Seam Fastball",94.3,7.64027303754266,16.6537883959044,2199.54607508532,211.378839590444,23.3249848895581
" Ian Anderson - 4-Seam Fastball","4-Seam Fastball",94.6,5.3799609375,17.4226171875,2045.2763671875,202.4990234375,21.6202575812632
" Matt Manning - 4-Seam Fastball","4-Seam Fastball",93.5,2.8158234295416,16.7961290322581,2054.40407470289,200.361629881154,21.972236093079
" Alek Manoah - 4-Seam Fastball","4-Seam Fastball",93.7,5.00036036036036,15.7859459459459,2348.78828828829,213.321321321321,25.0671108675378
" Zach Plesac - 4-Seam Fastball","4-Seam Fastball",92.8,8.74688524590164,17.0049836065574,2047.85573770492,210.506010928962,22.0674109666478
" Zac Gallen - 4-Seam Fastball","4-Seam Fastball",93.4,3.39882978723404,17.3724468085106,2324.50975177305,204.646276595745,24.8876847084909
" Max Kranick - 4-Seam Fastball","4-Seam Fastball",94.2,6.58788990825688,17.2998165137615,2136.35779816514,205.281345565749,22.6789575176766
" Bryse Wilson - 4-Seam Fastball","4-Seam Fastball",93.1,6.37379032258064,14.4128225806452,2024.15524193548,218.747983870968,21.7417319219708
" Eli Morgan - 4-Seam Fastball","4-Seam Fastball",90.5,11.4047161572052,17.2717903930131,2222.62736535662,216.282387190684,24.5594184017306
" Logan Gilbert - 4-Seam Fastball","4-Seam Fastball",95.3,5.39806896551724,18.0251034482759,2200.46206896552,201.979310344828,23.089843325976
" Tyler Wells - 4-Seam Fastball","4-Seam Fastball",95.2,4.1172745490982,19.8913827655311,2428.40681362725,198.617234468938,25.5084749330594
" Shane Bieber - 4-Seam Fastball","4-Seam Fastball",92.8,9.70491803278689,18.5396721311475,2335.11657559199,212.04189435337,25.1628941335343
" Mitch White - 4-Seam Fastball","4-Seam Fastball",94.4,2.97121212121212,16.8675757575758,2332.19191919192,199.727272727273,24.7054228727958
" David Bednar - 4-Seam Fastball","4-Seam Fastball",96.7,8.93561538461539,16.5620769230769,2290.30384615385,215.682692307692,23.6846312942487
" Johan Oviedo - 4-Seam Fastball","4-Seam Fastball",94.9,6.13017301038062,11.4269896193772,2256.08477508651,206.811418685121,23.7732853012277
" Trevor Richards - 4-Seam Fastball","4-Seam Fastball",92.7,5.77818181818182,19.6284848484848,2184.02525252525,197.592592592593,23.5601429614375
" Carlos Hernandez - 4-Seam Fastball","4-Seam Fastball",97.1,6.86589928057554,17.209035971223,2366.10503597122,210.778417266187,24.3677140676748
" Luis Patino - 4-Seam Fastball","4-Seam Fastball",95.7,4.18634382566586,18.5799515738499,2414.8014527845,201.069007263923,25.2330350343208
" James Karinchak - 4-Seam Fastball","4-Seam Fastball",95.9,5.13918367346939,17.7589504373178,2308.51749271137,201.342565597668,24.0721323536118
" Spencer Howard - 4-Seam Fastball","4-Seam Fastball",94.2,7.52,17.1524210526316,2146.07894736842,210.610526315789,22.7821544306626
" Codi Heuer - 4-Seam Fastball","4-Seam Fastball",95.9,14.4234295415959,13.3426146010187,2365.81154499151,225.607809847199,24.6695677267102
" Garrett Whitlock - 4-Seam Fastball","4-Seam Fastball",96.3,10.9728440366972,14.9218348623853,2124.82568807339,223.110091743119,22.064648889651
" Tyler Zuber - 4-Seam Fastball","4-Seam Fastball",94.6,9.01433447098976,16.0759044368601,2230.795221843,218.300341296928,23.581344839778
" Will Vest - 4-Seam Fastball","4-Seam Fastball",93.5,11.2912609970674,14.3623460410557,1989.34897360704,226.243401759531,21.2764596107705
" Luis Garcia - 4-Seam Fastball","4-Seam Fastball",93.3,5.03817204301075,18.5283870967742,2353.75806451613,205.216845878136,25.2278463506552
" Josiah Gray - 4-Seam Fastball","4-Seam Fastball",94.6,9.47865814696486,17.7937380191693,2253.92651757189,210.533546325879,23.825861707948
" Nick Sandlin - 4-Seam Fastball","4-Seam Fastball",94.4,12.7072941176471,12.0042352941176,2351.4,238.647058823529,24.9088983050847
" Kohei Arihara - 4-Seam Fastball","4-Seam Fastball",91.2,9.93564356435644,15.9790099009901,2157.5198019802,221.108910891089,23.6570153725899
