"NamePitchConc","pitch_type_name","avg_speed","pfx_x","pfx_z","release_spin_rate","spin_axis","BauerUnits"
" Adam Wainwright - Sinker","Sinker",89.1,12.7152702702703,12.262972972973,2228.34684684685,204.634009009009,25.0095044539489
" Zack Greinke - Sinker","Sinker",89.5,13.0040816326531,11.0808163265306,2156.14285714286,205.210884353742,24.0909816440543
" Brandon Kintzler - Sinker","Sinker",92,16.0187368421053,10.6449473684211,1968.95789473684,218.671052631579,21.4017162471396
" Kenley Jansen - Sinker","Sinker",93.9,6.85862068965517,19.1143448275862,2340.38620689655,182.08275862069,24.9242407550218
" Jesse Chavez - Sinker","Sinker",91.2,16.1876086956522,8.36217391304348,2004.4347826087,227.483695652174,21.9784515636918
" Corey Kluber - Sinker","Sinker",90.7,15.5273493975904,8.60168674698795,2112.72891566265,217.948795180723,23.2935933369642
" Junior Guerra - Sinker","Sinker",93.1,13.9638461538462,13.9741025641026,2139.6688034188,206.025641025641,22.9824790915016
" Charlie Morton - Sinker","Sinker",94.6,17.3300487804878,5.82439024390244,2116.9512195122,238.982926829268,22.3779198679936
" Wade Davis - Sinker","Sinker",91.4,10.9656,11.9904,2383.6,197.86,26.0787746170678
" Daniel Bard - Sinker","Sinker",97.3,14.5489156626506,5.38698795180723,2584.8734939759,231.740963855422,26.5660174098243
" Jake Arrieta - Sinker","Sinker",91.4,15.7621166306695,8.90397408207343,2084.13390928726,221.591792656587,22.8023403641932
" Chris Martin - Sinker","Sinker",94.6,14.5958620689655,11.2206896551724,2057.48275862069,214.149425287356,21.7492892031785
" Johnny Cueto - Sinker","Sinker",91.6,16.8106007067138,9.61356890459364,2161.19434628975,223.780918727915,23.5938247411545
" Lance Lynn - Sinker","Sinker",92.4,12.9478087649402,6.33633466135458,2231.56972111554,215.448207171315,24.1511874579604
" Jhoulys Chacín - Sinker","Sinker",92.9,12.8042857142857,9.71892857142857,2212.40178571429,211.092261904762,23.8148739043518
" Carlos Carrasco - Sinker","Sinker",92.5,15.6507216494845,6.86226804123711,2114.51546391753,220.79381443299,22.8596266369462
" Luis García - Sinker","Sinker",98.3,14.1456310679612,9.92543689320388,2175.7216828479,215.983818770227,22.1334860920437
" Sergio Romo - Sinker","Sinker",85.5,18.6523170731707,4.1059756097561,2156.66768292683,245.740853658537,25.2241834260448
" Craig Stammen - Sinker","Sinker",92.3,13.3876083467095,12.3692455858748,2201.30176565008,214.31621187801,23.8494232464797
" César Valdez - Sinker","Sinker",84.9,17.2785882352941,-2.04,2018.4,256.258823529412,23.773851590106
" Adam Ottavino - Sinker","Sinker",94.6,15.1155140186916,7.05794392523365,2282.28037383178,216.389408099688,24.1255853470589
" Deolis Guerra - Sinker","Sinker",90.8,16.2970212765957,13.8191489361702,2308.70212765957,221.202127659574,25.4262348861187
" Joe Smith - Sinker","Sinker",85.7,15.7592217898833,-8.11377431906615,1881.87159533074,283.035019455253,21.9588284169281
" Kyle Gibson - Sinker","Sinker",92.3,14.9293973442288,7.65082737487232,2135.88049029622,217.366700715015,23.1406336976839
" Alex Cobb - Sinker","Sinker",92.7,15.5154751131222,12.0611764705882,2060.31523378582,220.158371040724,22.225622802436
" Trevor Cahill - Sinker","Sinker",89.7,17.1830303030303,8.30181818181818,2176.76262626263,228.535353535354,24.2671418758375
" Chase Anderson - Sinker","Sinker",91.1,12.6294736842105,16.8505263157895,2097.82456140351,201.929824561404,23.02771198028
" Wily Peralta - Sinker","Sinker",94,11.46525,13.747,1797.5,208.86875,19.1223404255319
" Rafael Dolis - Sinker","Sinker",94.8,14.4204580152672,14.3734351145038,2277.2213740458,208.063613231552,24.0213225110317
" Yu Darvish - Sinker","Sinker",94,13.5421834061135,13.0401746724891,2399.75982532751,205.834061135371,25.5293598439097
" Steve Cishek - Sinker","Sinker",90.2,17.5222058823529,5.02323529411765,2310.23529411765,244.779411764706,25.6123646797965
" Matt Harvey - Sinker","Sinker",92.9,16.2158441558442,12.7363636363636,2134.95887445887,224.450216450216,22.9812580673722
" Merrill Kelly - Sinker","Sinker",91.6,15.2766741573034,8.80961797752809,2241.65393258427,218.323595505618,24.4722045041951
" Hunter Strickland - Sinker","Sinker",93.7,13.5492857142857,8.75357142857143,2241.85714285714,213.160714285714,23.9259033389236
" Joe Kelly - Sinker","Sinker",97.6,15.6333590733591,9.98177606177606,2067.16216216216,226.181467181467,21.1799401860877
" Humberto Castellanos - Sinker","Sinker",90.4,15.8325925925926,3.47456790123457,1987.68312757202,234.094650205761,21.9876452165046
" Matt Shoemaker - Sinker","Sinker",91.7,15.6048,10.7328,2119.27428571429,217.742857142857,23.1109518616607
" José Cisnero - Sinker","Sinker",96.4,16.5824175824176,10.0848351648352,2258.11721611722,227.296703296703,23.4244524493487
" Anthony Bass - Sinker","Sinker",95.3,13.3497,14.3022,1988.0475,205.88,20.8609391395593
" Tyler Chatwood - Sinker","Sinker",95.5,14.3545588235294,11.1763235294118,2405.94117647059,208.915441176471,25.1931013242994
" Anthony DeSclafani - Sinker","Sinker",94,15.5545877378436,11.1972938689218,2091.75264270613,217.993657505285,22.2526876883631
" Sonny Gray - Sinker","Sinker",92.4,13.1679262672811,9.57327188940092,2316.42703533026,202.674347158218,25.0695566594184
" Kyle Hendricks - Sinker","Sinker",87.3,13.7316736753574,9.21335576114382,1827.83179142136,209.276703111859,20.9373630174268
" Jordan Lyles - Sinker","Sinker",91.6,13.3607547169811,12.2454339622642,2196.1320754717,208.116981132075,23.9752409985993
" Jeurys Familia - Sinker","Sinker",96.4,16.1910149750416,3.38535773710483,2217.18136439268,228.307820299501,22.9998066845714
" Trevor Bauer - Sinker","Sinker",94.4,14.7587878787879,14.8981818181818,2551.62626262626,211.292929292929,27.0299392227358
" Andrew Kittredge - Sinker","Sinker",95.4,15.9080555555556,10.1763888888889,2382.81018518519,213.5625,24.9770459663017
" Yimi García - Sinker","Sinker",94.8,17.152,5.318,2355.65,226.133333333333,24.8486286919831
" Zack Wheeler - Sinker","Sinker",96.7,15.6969072164948,11.4177319587629,2200.48797250859,217.587628865979,22.755821846004
" Phillips Valdez - Sinker","Sinker",92.7,18.1597058823529,5.33558823529412,2264.48897058824,246.430147058824,24.4281442350403
" José Ureña - Sinker","Sinker",93.8,15.8709,7.19535,2144.30375,219.3825,22.860381130064
" Luis Cessa - Sinker","Sinker",93.1,14.0748,11.8104,2130.51,207.15,22.8841031149302
" Dylan Floro - Sinker","Sinker",93.7,16.7958501440922,9.74766570605187,2167.43804034582,223.463976945245,23.1316759908839
" Miles Mikolas - Sinker","Sinker",92.8,12.9881481481481,11.42,2226.33333333333,207.765432098765,23.9906609195402
" Ryan Tepera - Sinker","Sinker",93.3,15.0703846153846,12.8619230769231,2226.73076923077,220.759615384615,23.8663533679611
" Pierce Johnson - Sinker","Sinker",95.5,11.2005882352941,16.2374117647059,2233.65,221.879411764706,23.3890052356021
" Marcus Stroman - Sinker","Sinker",91.9,9.78289655172414,4.21375862068966,2284.36034482759,211.890517241379,24.8570222505722
" Mike Foltynewicz - Sinker","Sinker",93.1,16.2412345679012,10.9834567901235,2097.9670781893,221.174897119342,22.5345550825918
" Chi Chi González - Sinker","Sinker",90.7,10.9353191489362,7.56,2229.3829787234,210.255319148936,24.5797461821765
" Adrian Sampson - Sinker","Sinker",91.8,13.2218181818182,12.2719480519481,1960.78896103896,231.551948051948,21.3593568740628
" Aaron Sanchez - Sinker","Sinker",89.8,16.1642696629213,9.63168539325843,2030.11797752809,222.522471910112,22.6071044268161
" Jameson Taillon - Sinker","Sinker",94.2,13.2053731343284,14.7098507462687,2304.01492537313,204.470149253731,24.4587571695662
" Taijuan Walker - Sinker","Sinker",93.7,15.6255272727273,13.0695272727273,2007.56363636364,215.118181818182,21.4254390220239
" Trevor Williams - Sinker","Sinker",89.2,13.0286631016043,5.69903743315508,1951.09625668449,218.935828877005,21.8732764202297
" Domingo Germán - Sinker","Sinker",93.7,17.1584549356223,7.72274678111588,2381.54935622318,224.291845493562,25.4167487323711
" Carlos Martínez - Sinker","Sinker",91.3,16.0534090909091,2.91272727272727,1945.60227272727,236.818181818182,21.3099920342527
" Frankie Montas - Sinker","Sinker",96.2,14.8832727272727,14.1860454545455,2308.40454545455,205.844318181818,23.9958892458892
" Héctor Neris - Sinker","Sinker",94.8,16.5275536480687,10.4863519313305,2235.72532188841,218.536480686695,23.5836004418609
" Domingo Tapia - Sinker","Sinker",97.2,16.6936454849498,8.96267558528428,2107.54180602007,224.167224080268,21.6825288685192
" Casey Sadler - Sinker","Sinker",93.1,16.6223076923077,8.85923076923077,2199.98076923077,221.115384615385,23.6302982731554
" Blake Treinen - Sinker","Sinker",97.4,18.0101628664495,5.87609120521173,2230.37133550489,233.638436482085,22.8990896869085
" Dan Winkler - Sinker","Sinker",92.7,14.5848,11.3256,2386.36,212.36,25.7428263214671
" Dillon Maples - Sinker","Sinker",95.4,11.2891428571429,7.66171428571429,2610.67619047619,220.514285714286,27.3655785165219
" Andres Machado - Sinker","Sinker",93.9,12.6306382978723,13.9544680851064,2029.10638297872,202.797872340426,21.6092266557905
" Chris Bassitt - Sinker","Sinker",92.7,16.4775442739079,10.1617473435655,2115.14167650531,218.88665879575,22.8170623139732
" Archie Bradley - Sinker","Sinker",93.9,13.8308256880734,13.4185321100917,2040.92201834862,215.050458715596,21.735058768356
" Dylan Bundy - Sinker","Sinker",90.7,12.3281538461538,16.3670769230769,2322.30384615385,199.080769230769,25.6042320413875
" Zach Davies - Sinker","Sinker",88,14.4716272189349,12.7399704142012,2018.48372781065,227.64275147929,22.9373150887574
" Michael Fulmer - Sinker","Sinker",95.7,13.4717117117117,13.0846846846847,2201.00900900901,204.588588588589,22.9990492059458
" Clay Holmes - Sinker","Sinker",96,15.2482142857143,5.84375,2215.64880952381,221.391369047619,23.0796750992064
" Adrian Houser - Sinker","Sinker",93.6,15.9371206225681,7.79467704280156,2036.9579766537,222.83813229572,21.7623715454455
" Jorge López - Sinker","Sinker",95.3,16.0898969072165,10.4305670103093,1967.36211340206,222.014175257732,20.6438836663385
" Aaron Nola - Sinker","Sinker",92,17.4842615012107,8.78934624697337,2137.23244552058,229.123486682809,23.2307874513107
" Joe Ross - Sinker","Sinker",93.5,14.2483566878981,10.4149299363057,2087.48025477707,214.391082802548,22.3259920297013
" Zach Thompson - Sinker","Sinker",92.1,11.5541052631579,7.11031578947368,2208.69473684211,210.347368421053,23.9814846562661
" Spencer Turnbull - Sinker","Sinker",94.9,17.0592857142857,7.07428571428571,2236.47023809524,224.27380952381,23.566598926188
" J.B. Wendelken - Sinker","Sinker",93.2,16.7172815533981,7.51689320388349,2196.06796116505,219.466019417476,23.5629609567065
" Brandon Woodruff - Sinker","Sinker",96.2,13.9610322580645,12.7593290322581,2286.97290322581,208.825806451613,23.7731071021394
" Rafael Montero - Sinker","Sinker",95.1,15.6755947136564,8.40211453744493,2189.25991189427,216.753303964758,23.0206089578788
" Joel Payamps - Sinker","Sinker",94.3,15.9253987730061,10.5806134969325,2265.81595092025,216.153374233129,24.0277407308616
" Erick Fedde - Sinker","Sinker",93.9,10.1129458917836,10.1165531062124,1885.2244488978,203.74749498998,20.0769376879424
" John Gant - Sinker","Sinker",91.6,16.2481953867029,12.6442876526459,2379.68656716418,223.621438263229,25.9791109952421
" Seth Lugo - Sinker","Sinker",93.3,16.1177900552486,11.6791160220994,2272.63535911602,215,24.3583639776637
" Kyle Funkhouser - Sinker","Sinker",95.5,14.3505882352941,9.49865546218487,2034.78781512605,217.686974789916,21.3066786924194
" Germán Márquez - Sinker","Sinker",94,12.5487323943662,9.25070422535211,2055.60093896714,214.43661971831,21.8680950953951
" JT Chargois - Sinker","Sinker",96.3,18.079756097561,8.47792682926829,2241.20731707317,234.518292682927,23.2731808626497
" Kendall Graveman - Sinker","Sinker",96.6,16.3896842105263,10.6629473684211,2201.17894736842,220.482456140351,22.7865315462569
" Miguel Castro - Sinker","Sinker",98,18.1245714285714,7.00274285714286,2277.95619047619,247.832380952381,23.2444509232264
" Cal Quantrill - Sinker","Sinker",94.3,13.3004347826087,14.1231884057971,2086.79830917874,213.676328502415,22.1293564069856
" Alex Reyes - Sinker","Sinker",96.7,12.0888888888889,14.9692929292929,2278.75757575758,204.265993265993,23.5652282911849
" Justin Garza - Sinker","Sinker",94.8,7.70496,16.36992,2248.652,213.76,23.7199578059072
" James Kaprielian - Sinker","Sinker",92.4,17.0409836065574,9.75049180327869,1983.36885245902,222.918032786885,21.4650308707686
" Zach Eflin - Sinker","Sinker",92.4,16.8590990990991,7.59477477477477,2032.84534534535,226.900900900901,22.0004907504907
" Walker Buehler - Sinker","Sinker",95.3,13.3290376569038,13.4314644351464,2333.35564853556,209.799163179916,24.4843195019472
" Paul Blackburn - Sinker","Sinker",91,12.4699651567944,10.9429965156794,1991.70034843206,202.445993031359,21.8868170157369
" Lance McCullers Jr. - Sinker","Sinker",93.9,13.6317325227964,6.11355623100304,2116.62613981763,226.606889564336,22.5412794442772
" Alec Mills - Sinker","Sinker",89.1,16.1486127864897,7.56303980699638,2156.5753920386,228.056694813028,24.2039886873019
